"path","kind","bytes","sha256","lines","scope"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-market-trends-report\SKILL.md","SKILL.md","1498","D58D019B89CB6F292AC3AB991D561489EEF477FF53CE05FB024A0C936F5AF26A","23","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-minimal-letterhead\SKILL.md","SKILL.md","1470","880EF094D4D0C89A7BDE5CE9BBE4086625C186651E9E6EFC8BA8BDD7CC77F9D5","23","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-operating-calendar\SKILL.md","SKILL.md","1500","33BB660791A0B9A21628A42C34934932220203B6AABD84E98CB1B45327D0384C","23","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-operating-review\SKILL.md","SKILL.md","1483","6D63C5CD025FFE936E7BAB5DB3023672BBAEC26AF55C2BB8B057D38C202C9C32","23","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-project-kickoff\SKILL.md","SKILL.md","1463","AA893EBD89E7C8D1DB4261D01CC2B1ADD35D78D00785871CCAAA5FC8DB783EC9","23","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-project-tracker\SKILL.md","SKILL.md","1484","D97D5BE20189B7F53DD269B6E1C5F694EAF53E5A72F6559FCB1578911B7CDA82","23","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-sales-pipeline\SKILL.md","SKILL.md","1482","15CFEEEDF440021F16ED3F3AD8C7C1EF6D48898B9447741E223D2FB41CFC9800","23","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-simple-dark-mode\SKILL.md","SKILL.md","1478","B7C8D0C05F75878B9BC21E56A57C41EC1AA29700ACA0A24822BE0F9F1BD53207","23","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-simple-light-mode\SKILL.md","SKILL.md","1487","7C68430C6CF57B55B457D4735DBD1A46B889BEF135A32222902DD0848B6E1752","23","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-strategy-memorandum\SKILL.md","SKILL.md","1446","51D7882AC94E8E57B323394825728C33925AF878806E37277217C2DC12A912E5","23","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-system-design\SKILL.md","SKILL.md","1445","87F7B7ED1B0D8410F5E5971CD7F7DB9A4165E2F37069E97E52DBFB469B75A57C","23","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-team-alignment\SKILL.md","SKILL.md","1473","26D7CAFDCD1899A937B325C5D02AC57C162D45002153BE33A934D35F81EB6110","23","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-three-statement-forecast\SKILL.md","SKILL.md","1552","74F4A5CCCEC0107B861548B157E04C51D9B58EC13A990C86394B4C529B8ECF41","23","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\plugin-management\0.1.0\skills\plugin-management\SKILL.md","SKILL.md","2983","653841CC21205269F08B0CE135891E1518DAC616A766BCFB0B57D788D3F68B10","59","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\agent-browser-verify\SKILL.md","SKILL.md","6563","DDBA077D6C07D6B5CCE7AA8FB8B2C56E043CD561D70F20F096B7422DD44A1EE6","196","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\agent-browser\SKILL.md","SKILL.md","6616","268FEB796ACE9927D54310FFDA8F72BAC63CD1C0D88A0506294BEAB6472A611B","228","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\ai-elements\SKILL.md","SKILL.md","21514","47AE062A3CA7DC004F667591B39998D650A0CD0D909FE3A06CA6BB9A9F685567","483","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\ai-gateway\SKILL.md","SKILL.md","19134","CDFC9062B39056D43B406A93BA081D38383473A62D5391B8C9561B89079C6647","563","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\ai-generation-persistence\SKILL.md","SKILL.md","7749","275935C3E309762399764595E6BFA0F9408132F197E170BBE377A7194F4327BA","242","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\ai-sdk\SKILL.md","SKILL.md","6366","787895E07E49C8686AD12B5017BC7F5160FA88863C2739A98976B540F709E2B5","150","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\auth\SKILL.md","SKILL.md","9387","22F46358AEB87CADDDE759176073AEA63DAB402930ADA7250741068A67318E3F","356","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\bootstrap\SKILL.md","SKILL.md","6987","509DE0D4EFE0611EF39BDBEB3514DAAF42794898FC36C67466370D2B1CBD914C","203","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\cdn-caching\SKILL.md","SKILL.md","18904","B4024155CACC4D2D385EE0EE7AD1B5E6C1079E1B2599885FC2B3D197EA433F64","259","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\chat-sdk\SKILL.md","SKILL.md","11071","4B57CA391F11D05CE5F9B43BD2D316CA1099947542A105162818122BA05FC5F7","289","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\cms\SKILL.md","SKILL.md","10530","D5F22976CB562714110ECD2E358B5123CD12BAAFFEC6D7DC6AF086E272B93FF5","337","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\cron-jobs\SKILL.md","SKILL.md","2093","16B197F8FC40559CC16C4AA1D535466D3F595AC2AEC0B297203F1DB23D98F873","72","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\deployments-cicd\SKILL.md","SKILL.md","11164","0EB60B7627053F47EEBE13685FB06C2ECEE1CC3ADA6FEE283B3775A2A3AE4E64","331","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\email\SKILL.md","SKILL.md","10376","BD601C2F88F5879CE01FC235EFB902A8F50575EB0B24F445FE827AE0B909248C","392","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\env-vars\SKILL.md","SKILL.md","9161","6390DB2EAA8FECE483672975CC23F308FE10286C08126B7DB6566DDA64BA31C4","259","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\eve\SKILL.md","SKILL.md","4654","33139452B6DFEC01A35B5F1D4089F7FA95075EDFA593522855950C35E4BB492E","139","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\geist\SKILL.md","SKILL.md","6896","000D1515D168DEABCE0097B86CEAF7B5CC6C891E505E6A80C40B65B46B47B77E","227","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\geistdocs\SKILL.md","SKILL.md","8264","EBD9221A886C61A53E999382CA2BBCBD01E5100E7FE11A554DA9BFF1A4462284","276","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\investigation-mode\SKILL.md","SKILL.md","9306","7FB010F9716E7C8F814976263A6AC5B64F1E266A9B3D71B0559FCE015D93A86A","277","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\json-render\SKILL.md","SKILL.md","10376","89F5C6E94DCC53310C569F9DADEDE009BE51BDDEC04AF50EFA3B6A2181B05A24","335","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\knowledge-update\SKILL.md","SKILL.md","7126","88E7A902E08FB6140CC637BD76E0836A67CF489054E9B3377F1972A37FC21DA6","85","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\marketplace\SKILL.md","SKILL.md","6614","57DF1817F77785369753A2F8FBBFB21ED3859F7393A5D5E23376CD6ED47CF052","89","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\micro\SKILL.md","SKILL.md","4001","8D694A0B60A57BF3AB7E61BDF555545A2C941ACB1A8D2938BF94A0D7CD624FE4","180","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\microfrontends\SKILL.md","SKILL.md","4305","AEA264A84984CB809C1D8CC9BC9BDE2CEE8EC92D1101242D89CE743AC484807E","54","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\ncc\SKILL.md","SKILL.md","4513","E37C814BA40E85F0E280A50C78B266A5B4B808F69CFE6231A46D306446CF0DC2","158","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\next-cache-components\SKILL.md","SKILL.md","10324","337A928C251C4500B9107152C2560A5B506707A22F763DD94902B8FC5B3B44BD","448","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\next-forge\SKILL.md","SKILL.md","7514","1427A3C22669D365B26DAF1DFA1D67E599155679A4B8FC13651017AB761288E0","238","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\next-upgrade\SKILL.md","SKILL.md","2929","3ED69B824FB67FD116886CE0D7C06104F7AB35F156F4CD9BBA448952A3274AD0","84","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\nextjs\SKILL.md","SKILL.md","5328","CDD014CE090E4A137ABD81682238D994A41FCD73A626CD70A2AF47E2451BBB0C","198","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\observability\SKILL.md","SKILL.md","26510","EC9869BAF54D7AAA65E34685DEAB4C855C23B2E65A9ED987BA2E9CE2EE0D4C48","774","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\payments\SKILL.md","SKILL.md","10589","102127FCCFEF4A019E3944FD719F75DCE1AD60237D0996EA0AA216636981CCE4","352","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\react-best-practices\AGENTS.md","AGENTS.md","94496","6327EFCCE0C631580CEE5BF2DCAC8F884A81172A0261FA3C8CA458A72F603165","3374","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\react-best-practices\SKILL.md","SKILL.md","6951","64CBD5962D4A6005E55503138C29930053D55DACC6290E60BAD22EBEEBCA5FCA","158","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\routing-middleware\SKILL.md","SKILL.md","9502","0B9144B76EE253D169453505A7C9D8D42CEEFE8AB835BC136B7C56402AE9877F","251","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\runtime-cache\SKILL.md","SKILL.md","7962","D8C9263C079330012710B33DE933C5568CE32A781478F0BFCB44D4187D0D846B","249","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\satori\SKILL.md","SKILL.md","7321","E18BC83AB691FA888301A3678B7D7D888F2D8989D9EE9344EC192DEC3C75FDDC","256","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\shadcn\SKILL.md","SKILL.md","19533","F624E06541DCF3C3C8CB3978FE924FA2FDED979048F360AE4919F27EDBB67FB2","574","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\sign-in-with-vercel\SKILL.md","SKILL.md","2317","7E2484055684E96D6C2F3B968939B32CAD8E75C224189110AE09E4DE7CB1FADF","65","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\swr\SKILL.md","SKILL.md","5774","3C88522D609DA8C8BC981225F44471D436609B5ACDF854FC40E8D29AAE191D50","215","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\turbopack\SKILL.md","SKILL.md","9933","92B7684D1900CDBB6E23529FF77C943D744FEA6DDD5FFCC45468FA79654E8D77","318","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\turborepo\SKILL.md","SKILL.md","16867","3C4B0658CEDF2F342B49919D5116371A6F3C03A03759D1D6FF29A52D22059704","612","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\v0-dev\SKILL.md","SKILL.md","14603","3FC9DC2B71B9FD27F1E95AC2DF97EEE81CB27550B4C6463615A4D492F4F2D22D","496","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\vercel-agent\SKILL.md","SKILL.md","2352","4E1D77CD9405E40222A923F8A1BCE4639EE24ACF555F30A37C363A63C96D990F","68","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\vercel-api\SKILL.md","SKILL.md","9815","74BF57484948269645B28EB1B6ED2B6B6691BF02CB1BEC7B9CEB3FB91D906DBF","275","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\vercel-cli\SKILL.md","SKILL.md","5241","0962DE55D37C10EAB8889DD8A90CA04D2747F2812102CD2F1E6AECEFD7E533F7","127","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\vercel-connect\SKILL.md","SKILL.md","17554","65438F9A3500E5FA94825A762BF271BE201E5DE68689F64F6FB805CE8292D152","367","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\vercel-firewall\SKILL.md","SKILL.md","20060","FF7654DC6B4DBA878E34A69951DEEE3FFD2E0779B88B0E29D062A960539C1991","344","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\vercel-flags\SKILL.md","SKILL.md","10354","E668B1E4384BFBFBB0AC0DF7C953183BB1A8956C5BA558D1F43836D09D9C5E46","261","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\vercel-functions\SKILL.md","SKILL.md","14367","F7A80C5159847C8C8D22E3D02C5157E10E85AEAC8D501EAEDA8D8C4355AF95E8","424","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\vercel-queues\SKILL.md","SKILL.md","8356","8E12371A880CD754359A765A63B5D3D54243C11CC700CAE6513E8CC95822F54C","230","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\vercel-sandbox\SKILL.md","SKILL.md","10918","D549FFA8793AFDB2E4BA60EACEF1D004DE1C25E938DB1BDB99702D4C4EAD07AA","344","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\vercel-services\SKILL.md","SKILL.md","7465","1638BE9F8FF41638BF4EBA03D9880ABD19CCC027B646AD25CDDF429B61E07F45","171","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\vercel-storage\SKILL.md","SKILL.md","15334","39790B7FE708B2BA845A08C7F5EE1EFF6E0F2B799F09EBC898D00C0F8CD13866","442","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\verification\SKILL.md","SKILL.md","7516","8BAF446B9CC0894C85D8D79484EF8C72D03E8A6CAC6F6BD20F672DA708C929C9","168","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\workflow\SKILL.md","SKILL.md","27524","E4F3981D54EFC3DE50C898EBA48BA71CCF45DFD25CE8806C1E100F9826A9885B","881","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\github\11c74d6b\skills\gh-address-comments\SKILL.md","SKILL.md","3580","B70F8C4A1C1E48C39848FFB8D3E5867BFFCA84F4F70C297B4221C66B780C24BC","45","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\github\11c74d6b\skills\gh-fix-ci\SKILL.md","SKILL.md","4407","DABCC2A34DD5F1271E4FFDED65B8C65CE53E84B98560B6E9CEAFFCF1C50FC120","82","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\github\11c74d6b\skills\github\SKILL.md","SKILL.md","4430","380D663305EB74B44858F58D76BDB21173A4D4C63D5885299AD6005D6FFC80B9","75","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\github\11c74d6b\skills\yeet\SKILL.md","SKILL.md","4089","9D70C68282ACBC7FBEE678F142ADBF84B4F1091890D6CB93B3106E5E629FC0CB","71","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\google-calendar\11c74d6b\skills\google-calendar-daily-brief\SKILL.md","SKILL.md","3497","683B87CA5024404FD82DB7F0A12574A36708FE24AFA046CF8D4466A5846CBCDD","76","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\google-calendar\11c74d6b\skills\google-calendar-free-up-time\SKILL.md","SKILL.md","2598","A4F42210C8E951D285D7E13C8A98988093E4D3740735941C8CAE40F1ACE58E13","40","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\google-calendar\11c74d6b\skills\google-calendar-group-scheduler\SKILL.md","SKILL.md","2622","70028029DD059CEFEF0B2C32E82A821E876C543F3FB4BF921DB5A21B15FA485D","39","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\google-calendar\11c74d6b\skills\google-calendar-meeting-prep\SKILL.md","SKILL.md","1621","4BB79DC0240A565A6A0B08D0F689E2EF06AC1D74A238DA6B1BCB9144DE8BD26C","29","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\google-calendar\11c74d6b\skills\google-calendar\SKILL.md","SKILL.md","6907","E8626B2DDCAD251176D96A64971670C1CF172C8067B36C56CCFDACC1BC307143","67","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\neon-postgres\11c74d6b\skills\neon-postgres-egress-optimizer\SKILL.md","SKILL.md","8206","AFDCD73DDCBA17BFB3FBA4C282D73C1F77A373BF651EFEE3BD343C5053A7A4E4","213","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\neon-postgres\11c74d6b\skills\neon-postgres\SKILL.md","SKILL.md","8601","D869532C0AB31906F20E6BCB77F1DB6A26BD8F175F9955E770316454B7BC1C69","218","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\sentry\11c74d6b\skills\sentry\SKILL.md","SKILL.md","4274","CE816E37E0790D01EC9AAE9640889033B3FD8B144E9387C52AD621746650D601","129","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\slack\11c74d6b\skills\slack-channel-summarization\SKILL.md","SKILL.md","3495","22C850678F86FA51C81777E4BB8113837EC6A72850CFFEE549747DF386DDBFF2","69","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\slack\11c74d6b\skills\slack-daily-digest\SKILL.md","SKILL.md","3479","48309FBBB5938296611B85281B43031CDD231325BCA805FB715D1950CDBDEF16","67","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\slack\11c74d6b\skills\slack-notification-triage\SKILL.md","SKILL.md","4365","6A4DFF3C4C3E743DE44EDAEAE40510D1FAF4461651D226E68D16286CB7DBC9B9","67","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\slack\11c74d6b\skills\slack-outgoing-message\SKILL.md","SKILL.md","4528","EE4BA4E26BB5BA0DB5C868FFEF4C0A3E3D8F3033100A8BAAE2792C1ECBEE9CA4","67","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\slack\11c74d6b\skills\slack-reply-drafting\SKILL.md","SKILL.md","4733","990F6F118D890521022EDEF5BCAD954CC4B0E983CA14DCCDB621E86144B92734","79","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\slack\11c74d6b\skills\slack\SKILL.md","SKILL.md","6549","EA2BA119D90B56B6C4893616C3FA0FBE5CBEECE3DE0E3377EE73AD27C0D97197","82","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\superpowers\11c74d6b\skills\brainstorming\SKILL.md","SKILL.md","10798","4625FBFAAFB229D41364B77A3591F9559E0D9D73AB0ED3589BB8E3C63F0CB734","165","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\superpowers\11c74d6b\skills\dispatching-parallel-agents\SKILL.md","SKILL.md","6623","EE429867974830F3FA1DC2A3B0CF5C98C742A1C33EC0FB156AC3727A255D24B5","183","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\superpowers\11c74d6b\skills\executing-plans\SKILL.md","SKILL.md","2539","F24E0FDBCDB973B34F81AB481D10BE0E494B5809D9E11F00FCF646A3E268C7A2","71","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\superpowers\11c74d6b\skills\finishing-a-development-branch\SKILL.md","SKILL.md","7312","604AEDD210874565F91207829226305819F3B6CADC323E3DE813A2D9D20AEAFE","252","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\superpowers\11c74d6b\skills\receiving-code-review\SKILL.md","SKILL.md","6527","BDA6F19EBD6D4EC043E448C8D233DE8308F76B72230DE2297B306BC49B8A6E93","214","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\superpowers\11c74d6b\skills\requesting-code-review\SKILL.md","SKILL.md","2911","59F0C7D3180A47946734C03AFA975B417428C49EDAF7526D8E589EF40BB3AA7E","104","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\superpowers\11c74d6b\skills\subagent-driven-development\SKILL.md","SKILL.md","12825","6BD8B947BAD82CD59BD440B64A6F2A2E92E7C89282CF26187E6EA3BA44F1B199","280","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\superpowers\11c74d6b\skills\systematic-debugging\SKILL.md","SKILL.md","10180","530855DFA2B10D5B9F92AC170FE41C5F8FBC4918957A564855B50A896CA625A2","297","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\superpowers\11c74d6b\skills\test-driven-development\SKILL.md","SKILL.md","10238","4F090E919B7310192864F1D046910C53FA7CA353F5CC2B8D07717C7A897F0183","372","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\superpowers\11c74d6b\skills\using-git-worktrees\SKILL.md","SKILL.md","8198","498BA68274DA48E3B96473BE8CBDDCDC35399E0969D6933D6E7B8FE2D8E89C07","216","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\superpowers\11c74d6b\skills\using-superpowers\SKILL.md","SKILL.md","5538","8052A1248970AEE7DDD272BF27E9873AEC08177D5065B75BA8C53D9B68D89D5F","118","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\superpowers\11c74d6b\skills\verification-before-completion\SKILL.md","SKILL.md","4340","C35AC975D145F74D9F3668C1B035A3754D3C0F4EDB491CC80A6A0265CFDF7749","140","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\superpowers\11c74d6b\skills\writing-plans\SKILL.md","SKILL.md","6252","CD8550405FC7FD224489F0B993FCE822F69626FC0C612B3C9829D991CB4314C6","153","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\superpowers\11c74d6b\skills\writing-skills\SKILL.md","SKILL.md","23279","4D99CD4E235947D27D58241335DFD5CA89B4E873AF5051B19AE32A3AC92851EA","656","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\vercel\11c74d6b\skills\agent-browser-verify\SKILL.md","SKILL.md","6758","51E0C58EB6FDED833FACCC44CE1F5161DB78DBAEFAA8AF16187F3DFBC6AEC26B","196","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\vercel\11c74d6b\skills\agent-browser\SKILL.md","SKILL.md","6843","FB2F5649EA808479A50F3F25DE36DE1ED55CDFAE3971A45C79C29ADA042D8A4C","228","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\vercel\11c74d6b\skills\ai-elements\SKILL.md","SKILL.md","21996","F31A5CEB606FBDF1CA0E81527CB55978DD957981F7E70DB3CA678AAA4862E564","483","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\vercel\11c74d6b\skills\ai-gateway\SKILL.md","SKILL.md","19696","D5AC2858E3984B92B818F6EE28D7F9DD9E53B545052D0A6FB84E52E37FA1074B","563","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\vercel\11c74d6b\skills\ai-generation-persistence\SKILL.md","SKILL.md","7990","82FB7247D1357DD0AAC0CB4593D06A27DC9EAA8D982FF5557C187D63B4FBD373","242","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\vercel\11c74d6b\skills\ai-sdk\SKILL.md","SKILL.md","33932","3778B957FD0AFFCD032BCD4CC6F5313C5086789EA20E95D12D32B34D8D571D78","799","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\vercel\11c74d6b\skills\auth\SKILL.md","SKILL.md","9742","D292766F2D581A9A5AC73621DBDA541361DEB4A55D530CB60451F880A65B4604","356","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\vercel\11c74d6b\skills\bootstrap\SKILL.md","SKILL.md","7189","188C0D6A909C0410F73C86539891925E426321ADC513F2A1940EDB6D237DAE3B","203","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\vercel\11c74d6b\skills\chat-sdk\SKILL.md","SKILL.md","19237","4178A28EE30CAD911E1BCF8E109BE3F236F61617950B940B11DD36BE1D7B800A","666","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\vercel\11c74d6b\skills\cms\SKILL.md","SKILL.md","10866","52E4EF01C12B1F142C449218DFF8F6BF11D052E83B65E7206906F736D9A78FCF","337","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\vercel\11c74d6b\skills\cron-jobs\SKILL.md","SKILL.md","2164","2A580546FEDDC73E6658E776AED9053FD6A480574748D6427499679A934A460E","72","plugin-cache"
"C:\Users\Junior\.codex\plugins\cache\openai-curated\vercel\11c74d6b\skills\deployments-cicd\SKILL.md","SKILL.md","11494","69EF3404BB8643A3070FC6BC0AEA165927F38286E5D22041AA82C909822D0AF6","331","plugin-cache"
